Hashir Shehaleviyim (Heb),6155,השׁיר שׁהלויים (עבֿרית),
Hashivenu (Heb),21575,השיבנו (עבֿרית),
Hashivenu (Heb),6160,השיבנו (עבֿרית),
Hashivenu (Heb),6159,השיבנו (עבֿרית),
Hashivenu (Heb),6158,השיבנו (עבֿרית),
Hashivenu Hashem Elekha (Heb),6163,השיבנו ד' אליך,השיבנו ד' אליך ומשובה חדש ימינו כּקדם
Hashivenu Hashem Elekha (Heb),6162,השיבנו ד' אליך,השיבנו ד' אליך ומשובה חדש ימינו כּקדם
Hashkifa (Heb),6164,השקיפה (עבֿרית),
Hashkiveynu (Heb),6170,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6169,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6172,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6174,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),23051,השכּיבנוּ,השכּיבנוּ יהיה אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.
Hashkiveynu (Heb),6173,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6175,השכּיבנוּ,השכּיבנוּ יי אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.
Hashkiveynu (Heb),23844,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6177,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6178,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),20917,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6171,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),20454,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6167,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),6168,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hashkiveynu (Heb),30670,השכּיבנוּ,
Hashkiveynu (Heb),23866,השכּיבנוּ,השכּיבנוּ יי אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.
Hashkiveynu (Heb),27037,השכּיבנוּ,השכּיבנוּ יהיה אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.
Hashkiveynu (Heb),20577,השכּיבנוּ,השכּיבנוּ יי אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.
Hashkiveynu (Heb),6176,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם
Hatapuz Vetakhanat Haruakh (Heb),6185,התפּוז ותחנת הרוח,
Hatey (Heb),24995,הטה (עבֿרית),"הטה ה' אזנך ענני כּי עני ואביון אני, שמרה נפשי כּי חסיד אני,"
Hatikva,30510,התקוה,"כּל עוֹד בּלבב פּנימה, נפש יהוּדי הוֹמיה. וּלפאתי מזרח קדימה עין…"
Hatikva,30690,התקוה,
Hatikva,31118,התקוה,"כּל עוֹד בּלבב פּנימה, נפש יהוּדי הוֹמיה. וּלפאתי מזרח קדימה עין…"
Hatikvah Quarter (Heb),6206,שכונה התקוה,
Hatizikor (Heb),6207,ערץ זבת חלב (בּמדבּר שלך),
"Hausner, Gideon (Heb, Speech)",6212,"האוזנער, ד""ר גדעון (עבֿרית)",
Hava Nagila (Nathanson),6239,הבה נגילה,
Hava Nagila (Nathanson),6240,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6238,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6241,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6237,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6242,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6236,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6243,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6245,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6246,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6247,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6248,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6249,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6250,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6251,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6253,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),18736,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמחה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),20901,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),18652,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמחה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6235,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6252,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),22393,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),25852,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6215,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6216,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6217,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),28280,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6218,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),26764,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6220,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),23910,הבה נגילה,"הבה נגילה ונשׂמחה. הבה נרננה, ונשׂמחה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6221,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6222,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6223,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6232,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6225,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6226,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6227,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6228,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6229,הבה נגילה,
Hava Nagila (Nathanson),6230,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6234,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6244,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6231,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6224,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6233,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Nagila (Nathanson),6219,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
"Hava Nagila (Heb, Medley)",6264,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
"Hava Nagila (Heb, Medley)",6263,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח."
Hava Netse Bemakhol,6304,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי."
Hava Netse Bemakhol,6303,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי."
Hava Netse Bemakhol,6302,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי."
Hava Netse Bemakhol,6301,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי."
Hava Netse Bemakhol,6298,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6297,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6305,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי."
Hava Netse Bemakhol,6294,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6293,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6292,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6291,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6290,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,28592,הבה נצא בּמחוֹל,"ילל, יללי. ...הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות."
Hava Netse Bemakhol,6296,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Hava Netse Bemakhol,6295,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי."
Having Drunk Of The Wine...(Heb),6314,אירי ששתינו מן היין...,
Havu Lanu Yayin (Heb),6319,הבו לנו יין (עבֿרית),"הבו לנו יין יין, לא שתינו עוד עדיין,"
Havu Leveynim (Heb),6320,הבו לבנים (עבֿרית),
Hay'ee Shalom Molatadti (Heb),20691,היי שלום מולדתי (עבֿרית),
Hay'ee Shalom Molatadti (Heb),6321,היי שלום מולדתי (עבֿרית),
"Haya Hu Afor (He Was Grey, Heb)",6322,היה הוּא אפור,"היה הוּא אפר ושוֹתק ואין לוֹ דבר בּעינים, לבד מאוֹתוֹ המבּט --"
Hayarden (Heb),6325,הירדן,"הלאה, ירדן, הלאה שוֹל! יהמוּ גליה, אלי גדוֹתיך שׁטוֹף וגל"
Hayarden 02 (Heb),25615,הירדן 02 (עבֿרית),
Hayi Shalom Molatedti (Heb),6327,זשאַמעלע,
Hayishivu Hi Khayenu (Heb),20700,הישיבה היא חיינו (עבֿרית),
Hayita Tsi'era Bakineret (Heb),6328,היתה צעירה בּכּנרת (עבֿרית),
Hayn Yatsnu Basakh (Heb),6329,הן יצאמוּ בּסך (עבֿרית),"הן יצאנוּ בּסח עליזים, יזים, לנתיבה רחוֹקה."
Hayom (Heb),6337,הים (עבֿרית),הים ראה ונים הירדן יסוב לאחור ההרים רקדי באילים גבורות...
Hayom Efshar Lashir (Heb),6338,היום אפשר לשיר (עבֿרית),
Hayom Haras Olam (Heb),6339,היוֹם הרת עולם (עבֿרית),היוֹם הרת עוֹלם. היוֹם יעמיד בּמשׁפּט כּל-יצוּרי עוֹלמים.
Hayom Haras Olam (Heb),6340,היוֹם הרת עולם (עבֿרית),
Hayom Harat Olam (Heb),6344,היום הרת עולם,
Hayom Harat Olam (Heb),6345,היום הרת עולם,
Hayom Harat Olam (Heb),6343,היום הרת עולם,
Hayom Harat Olam (Heb),6342,היום הרת עולם,
Hayom Ro'oh Va'uinoym (Heb),21203,הים ראה וינם,
Hayom Tamtseynu (Heb),6346,היום תאמצנו,
Hayoshevet Baganim (Heb),6347,היושבת בּגנים,
Hayoshevet Baganim (Heb),6348,היושבת בּגנים,"היושבת בּגנים, חברים מקשיבים לקולך, השמיעיני."
"Hayu Zmanim (Those Were Days, Heb)",6358,היו זמנים,"יבוֹא היוֹם ועוֹד תּשב אל מוּל האח, וגם הגב יהיה כּפוּף כּחטוֹטרת,"
"Hayu Zmanim (Those Were Days, Heb)",6357,היו זמנים,"יבוֹא היוֹם ועוֹד תּשב אל מוּל האח, וגם הגב יהיה כּפוּף כּחטוֹטרת,"
"Hayu Zmanim (Those Were Days, Heb)",6355,היו זמנים,"יבוֹא היוֹם ועוֹד תּשב אל מוּל האח, וגם הגב יהיה כּפוּף כּחטוֹטרת,"
"Hayu Zmanim (Those Were Days, Heb)",6359,היו זמנים,"יבוֹא היוֹם ועוֹד תּשב אל מוּל האח, וגם הגב יהיה כּפוּף כּחטוֹטרת,"
"Hayu Zmanim (Those Were Days, Heb)",6356,היו זמנים,"יבוֹא היוֹם ועוֹד תּשב אל מוּל האח, וגם הגב יהיה כּפוּף כּחטוֹטרת,"
Hekhalil,6398,חכליל,
Hekhalil,6399,חכליל,"יש חליל נעלם בּין חרי הגליל, לו זמר אחד באלפי אלך,"
Hekhalil,6400,חכליל,"יש חליל נעלם בּין חרי הגליל, לו זמר אחד באלפי אלך,"
Hekhalil,6401,חכליל,
Hekhalil,6397,חכליל,
Hem Lo Yeshveru Otanu (Heb),6411,הם לא ישברו אותנוּ,
Henay Ekakh (Heb),6416,הנה אקח (עבֿרית),"הנה אקח את מבּת עיניך -- עצבּוֹ השׁקט, צחוֹקוֹ המאיר,"
