HT217,El Dar Rom Shokhen Ad (Heb),22292,אל דר רום שׁוכן עד (עבֿרית),אל דר רום שׁוכן עד  את שׁמך קדשׁ ומלוך ליולם עד ובטובך חדשׁ.,
HT218,El Erets Tova (Heb),24484,אל ארץ טובה (עבֿרית),,
HT219,El Hanegev,28505,אל הנגב,,
HT220,El Hatsipor (Heb),20752,"אל הצפּור, (עבֿרית)","שלום רב שוּבך, צפּורה נחמדת, מארצוֹת החם אל-חלוֹמי--",
HT221,El Mole Rakhamin (Heb),21219,אל מלא רחמים (עבֿרית),,
HT222,El Mole Rakhamin (Heb),23853,אל מלא רחמים (עבֿרית),,
HT223,El Mole Rakhamin (Heb),22967,אל מלא רחמים (עבֿרית),,
HT224,Ets Khaim (Heb),20589,עץ חיים,עץ חיים היא למחזיקים בה ותומכיה מארשר דרכיה דרכי נעם וכל...,
HT225,Ets Khaim (Heb),31108,עץ חיים,,
HT226,Ets Khaim (Heb),24448,עץ חיים,עץ חיים היא למחזיקים בה ותומכיה מארשר דרכיה דרכי נעם וכל...,
HT227,Eyn Li Rega Dal (Heb),21555,אין לי רגע דל (עבֿרית),,
HT228,Eyshes Khayil (Composer ?),23075,אשת חיל (קאָמפּאָזיװאָר ?),אשת חיל מי ימצא ורחק מפּנינים מכרה בּטה בּה לב בּעלה ושלל לא...,
HT229,Finjan (Heb),22767,פינג'אן,"הרוּח נוֹשבת קרירה, נוֹסיפה קיסם למדוּרה - וכּך, בּזרוֹעוֹת ארגמן,",
HT230,Finjan (Heb),23392,פינג'אן,"הרוּח נוֹשבת קרירה, נוֹסיפף עוד קיסם למדורה וכך בּזרועות ארגמן,",
HT231,Finjan (Heb),18752,פינג'אן,"הרוּח נוֹשבת קרירה, נוֹסיפה קיסם למדוּרה - וכּך, בּזרוֹעוֹת ארגמן,",
HT232,Finjan (Heb),20699,פינג'אן,"הרוּח נוֹשבת קרירה, נוֹסיפה קיסם למדוּרה - וכּך, בּזרוֹעוֹת ארגמן,",
HT233,"Hashikhrur (Demobilization, Heb)",6153,השחרור (עבֿרית),אין בעולם לא חייל לא חיילת שאינם שואפים אל היום המקווה,
HT234,Hashir Shehaleviyim (Heb),26275,השׁיר שׁהלויים (עבֿרית),,
HT235,Hashir Shehaleviyim (Heb),6155,השׁיר שׁהלויים (עבֿרית),,
HT236,Hashivenu (Heb),21575,השיבנו (עבֿרית),,
HT237,Hashivenu (Heb),6160,השיבנו (עבֿרית),,
HT238,Hashivenu (Heb),6159,השיבנו (עבֿרית),,
HT239,Hashivenu (Heb),6158,השיבנו (עבֿרית),,
HT240,Hashivenu Hashem Elekha (Heb),6163,השיבנו ד' אליך,השיבנו ד' אליך ומשובה חדש ימינו כּקדם,
HT241,Hashivenu Hashem Elekha (Heb),6162,השיבנו ד' אליך,השיבנו ד' אליך ומשובה חדש ימינו כּקדם,
HT242,Hashkifa (Heb),6164,השקיפה (עבֿרית),,
HT243,Hashkiveynu (Heb),6170,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT244,Hashkiveynu (Heb),6169,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT245,Hashkiveynu (Heb),6172,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT246,Hashkiveynu (Heb),6174,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT247,Hashkiveynu (Heb),23051,השכּיבנוּ,השכּיבנוּ יהיה אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.,
HT248,Hashkiveynu (Heb),6173,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT249,Hashkiveynu (Heb),6175,השכּיבנוּ,השכּיבנוּ יי אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.,
HT250,Hashkiveynu (Heb),23844,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT251,Hashkiveynu (Heb),6177,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT252,Hashkiveynu (Heb),6178,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT253,Hashkiveynu (Heb),20917,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT254,Hashkiveynu (Heb),6171,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT255,Hashkiveynu (Heb),20454,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT256,Hashkiveynu (Heb),6167,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT257,Hashkiveynu (Heb),6168,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT258,Hashkiveynu (Heb),30670,השכּיבנוּ,,
HT259,Hashkiveynu (Heb),23866,השכּיבנוּ,השכּיבנוּ יי אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.,
HT260,Hashkiveynu (Heb),27037,השכּיבנוּ,השכּיבנוּ יהיה אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.,
HT261,Hashkiveynu (Heb),20577,השכּיבנוּ,השכּיבנוּ יי אלהינוּ לשלוֹם והימידנוּ מלכּנוּ לחיים.,
HT262,Hashkiveynu (Heb),6176,השכּיבנוּ,השכּיבנוּ אבינוּ לשלוֹם. והימידנוּ מלכּנוּ לחיים טוֹבים וּלשלוֹם,
HT263,Hatapuz Vetakhanat Haruakh (Heb),6185,התפּוז ותחנת הרוח,,
HT264,Hatey (Heb),24995,הטה (עבֿרית),"הטה ה' אזנך ענני כּי עני ואביון אני, שמרה נפשי כּי חסיד אני,",
HT265,Hatikva,30510,התקוה,"כּל עוֹד בּלבב פּנימה, נפש יהוּדי הוֹמיה. וּלפאתי מזרח קדימה עין…",
HT266,Hatikva,30690,התקוה,,
HT267,Hatikva,31118,התקוה,"כּל עוֹד בּלבב פּנימה, נפש יהוּדי הוֹמיה. וּלפאתי מזרח קדימה עין…",
HT268,Hatikvah Quarter (Heb),6206,שכונה התקוה,,
HT269,Hatizikor (Heb),6207,ערץ זבת חלב (בּמדבּר שלך),,
HT270,"Hausner, Gideon (Heb, Speech)",6212,"האוזנער, ד""ר גדעון (עבֿרית)",,
HT271,Hava Nagila (Nathanson),6239,הבה נגילה,,
HT272,Hava Nagila (Nathanson),6240,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT273,Hava Nagila (Nathanson),6238,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT274,Hava Nagila (Nathanson),6241,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT275,Hava Nagila (Nathanson),6237,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT276,Hava Nagila (Nathanson),6242,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT277,Hava Nagila (Nathanson),6236,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT278,Hava Nagila (Nathanson),6243,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT279,Hava Nagila (Nathanson),6245,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT280,Hava Nagila (Nathanson),6246,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT281,Hava Nagila (Nathanson),6247,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT282,Hava Nagila (Nathanson),6248,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT283,Hava Nagila (Nathanson),6249,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT284,Hava Nagila (Nathanson),6250,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT285,Hava Nagila (Nathanson),6251,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT286,Hava Nagila (Nathanson),6253,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT287,Hava Nagila (Nathanson),18736,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמחה. עורוּ אחים בּלב שׂמח.",
HT288,Hava Nagila (Nathanson),20901,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT289,Hava Nagila (Nathanson),18652,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמחה. עורוּ אחים בּלב שׂמח.",
HT290,Hava Nagila (Nathanson),6235,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT291,Hava Nagila (Nathanson),6252,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT292,Hava Nagila (Nathanson),22393,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT293,Hava Nagila (Nathanson),25852,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT294,Hava Nagila (Nathanson),6215,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT295,Hava Nagila (Nathanson),6216,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT296,Hava Nagila (Nathanson),6217,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT297,Hava Nagila (Nathanson),28280,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT298,Hava Nagila (Nathanson),6218,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT299,Hava Nagila (Nathanson),26764,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT300,Hava Nagila (Nathanson),6220,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT301,Hava Nagila (Nathanson),23910,הבה נגילה,"הבה נגילה ונשׂמחה. הבה נרננה, ונשׂמחה. עורוּ אחים בּלב שׂמח.",
HT302,Hava Nagila (Nathanson),6221,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT303,Hava Nagila (Nathanson),6222,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT304,Hava Nagila (Nathanson),6223,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT305,Hava Nagila (Nathanson),6232,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT306,Hava Nagila (Nathanson),6225,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT307,Hava Nagila (Nathanson),6226,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT308,Hava Nagila (Nathanson),6227,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT309,Hava Nagila (Nathanson),6228,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT310,Hava Nagila (Nathanson),6229,הבה נגילה,,
HT311,Hava Nagila (Nathanson),6230,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT312,Hava Nagila (Nathanson),6234,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT313,Hava Nagila (Nathanson),6244,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT314,Hava Nagila (Nathanson),6231,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT315,Hava Nagila (Nathanson),6224,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT316,Hava Nagila (Nathanson),6233,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT317,Hava Nagila (Nathanson),6219,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT318,"Hava Nagila (Heb, Medley)",6264,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT319,"Hava Nagila (Heb, Medley)",6263,הבה נגילה,"הבה נגילה ושׂמחה. הבה נרננה, ונשׂמיה. עורוּ אחים בּלב שׂמח.",
HT320,Hava Netse Bemakhol,6304,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי.",
HT321,Hava Netse Bemakhol,6303,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי.",
HT322,Hava Netse Bemakhol,6302,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי.",
HT323,Hava Netse Bemakhol,6301,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי.",
HT324,Hava Netse Bemakhol,6298,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT325,Hava Netse Bemakhol,6297,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT326,Hava Netse Bemakhol,6305,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלוֹת. ילל, יללי.",
HT327,Hava Netse Bemakhol,6294,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT328,Hava Netse Bemakhol,6293,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT329,Hava Netse Bemakhol,6292,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT330,Hava Netse Bemakhol,6291,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT331,Hava Netse Bemakhol,6290,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT332,Hava Netse Bemakhol,28592,הבה נצא בּמחוֹל,"ילל, יללי. ...הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות.",
HT333,Hava Netse Bemakhol,6296,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT334,Hava Netse Bemakhol,6295,הבה נצא בּמחוֹל,"הבה נצא בּמחוֹל, הבה נצא בּמחוֹלות. ילל, יללי.",
HT335,Having Drunk Of The Wine...(Heb),6314,אירי ששתינו מן היין...,,
HT336,Havu Lanu Yayin (Heb),6319,הבו לנו יין (עבֿרית),"הבו לנו יין יין, לא שתינו עוד עדיין,",
HT337,Havu Leveynim (Heb),6320,הבו לבנים (עבֿרית),,
HT338,Hay'ee Shalom Molatadti (Heb),20691,היי שלום מולדתי (עבֿרית),,
HT339,Hay'ee Shalom Molatadti (Heb),6321,היי שלום מולדתי (עבֿרית),,
HT340,"Haya Hu Afor (He Was Grey, Heb)",6322,היה הוּא אפור,"היה הוּא אפר ושוֹתק ואין לוֹ דבר בּעינים, לבד מאוֹתוֹ המבּט --",
HT341,Hayarden (Heb),6325,הירדן,"הלאה, ירדן, הלאה שוֹל! יהמוּ גליה, אלי גדוֹתיך שׁטוֹף וגל",
HT342,Hayarden 02 (Heb),25615,הירדן 02 (עבֿרית),,
HT343,Hayi Shalom Molatedti (Heb),6327,זשאַמעלע,,
HT344,Hayishivu Hi Khayenu (Heb),20700,הישיבה היא חיינו (עבֿרית),,
HT345,Hayita Tsi'era Bakineret (Heb),6328,היתה צעירה בּכּנרת (עבֿרית),,
HT346,Hayn Yatsnu Basakh (Heb),6329,הן יצאמוּ בּסך (עבֿרית),"הן יצאנוּ בּסח עליזים, יזים, לנתיבה רחוֹקה.",
