trackID,role,artist,isMainArtist
"S269","Vocal Quartet","Brener Quartette","Yes"
"S270","Vocal Quartet","Brener Quartette","Yes"
"S271","Vocal Quartet","Brener Quartette","Yes"
"S272","Vocal Quartet","Brener Quartette","Yes"
"S273","Vocal Quartet","Brener Quartette","Yes"
"S274","Vocal Quartet","Brener Quartette","Yes"
"S275","Vocal Quartet","Brener Quartette","Yes"
"S276","Clarinet","Broder Kapelle","Yes"
"S276","clarinet","Izikel Kramtweiss","No"
"S276","instruments","Broder Kapelle","No"
"S277","Clarinet","Broder Kapelle","Yes"
"S277","clarinet","Izikel Kramtweiss","No"
"S277","instruments","Broder Kapelle","No"
"S278","Clarinet","Broder Kapelle","Yes"
"S278","clarinet","Izikel Kramtweiss","No"
"S278","instruments","Broder Kapelle","No"
"S279","Clarinet","Broder Kapelle","Yes"
"S279","clarinet","Izikel Kramtweiss","No"
"S279","instruments","Broder Kapelle","No"
"S280","Clarinet","Broder Kapelle","Yes"
"S280","clarinet","Izikel Kramtweiss","No"
"S280","instruments","Broder Kapelle","No"
"S281","Clarinet","Broder Kapelle","Yes"
"S281","clarinet","Izikel Kramtweiss","No"
"S281","instruments","Broder Kapelle","No"
"S282","Baritone","Max Bulman","Yes"
"S282","baritone","Max Bulman","No"
"S283","Baritone","Max Bulman","Yes"
"S283","composer","Max Bulman","No"
"S283","director","Nathaniel Shilkret","No"
"S284","Baritone","Max Bulman","Yes"
"S284","composer","Max Bulman","No"
"S284","director","Nathaniel Shilkret","No"
"S285","Baritone","Max Bulman","Yes"
"S285","composer","Max Bulman","No"
"S285","director","Nathaniel Shilkret","No"
"S286","Baritone","Max Bulman","Yes"
"S286","composer","Max Bulman","No"
"S286","director","Nathaniel Shilkret","No"
"S287","Baritone","Max Bulman","Yes"
"S287","composer","Max Bulman","No"
"S287","director","Nathaniel Shilkret","No"
"S288","Baritone","Max Bulman","Yes"
"S288","composer","Max Bulman","No"
"S288","director","Nathaniel Shilkret","No"
"S289","Cello","Yasha Bunchuk","Yes"
"S289","composer","Jascha Bunchuk","No"
"S289","piano","Gregory Gehman","No"
"S290","Cello","Yasha Bunchuk","Yes"
"S290","composer","Mikhail Glinka","No"
"S290","piano","Gregory Gehman","No"
"S291","Vocal","Pesach Burstein","Yes"
"S292","Vocal","Pesach Burstein","Yes"
"S292","vocal","Pesach Burstein","No"
"S293","Vocal","Pesach Burstein","Yes"
"S294","Vocal","Pesach Burstein","Yes"
"S295","Vocal","Pesach Burstein","Yes"
"S296","Vocal","Pesach Burstein","Yes"
"S297","Vocal","Pesach Burstein","Yes"
"S298","Vocal","Pesach Burstein","Yes"
"S299","Vocal","Pesach Burstein","Yes"
"S300","Vocal","Pesach Burstein","Yes"
"S301","Vocal","Pesach Burstein","Yes"
"S301","composer","Louis Gilrod","No"
"S302","Vocal","Pesach Burstein","Yes"
"S302","composer","Morris Rund","No"
"S303","Vocal","Pesach Burstein","Yes"
"S303","composer","Adolph King","No"
"S304","Vocal","Pesach Burstein","Yes"
"S304","composer","Adolph King","No"
"S305","Vocal","Pesach Burstein","Yes"
"S306","Vocal","Pesach Burstein","Yes"
"S307","Vocal","Pesach Burstein","Yes"
"S307","composer","Abe Karp","No"
"S308","Vocal","Pesach Burstein","Yes"
"S308","composer","Walter Donaldson","No"
"S309","Vocal","Pesach Burstein","Yes"
"S309","composer","Adolph King","No"
"S310","Vocal","Pesach Burstein","Yes"
"S310","composer","Adolph King","No"
"S311","Vocal","Pesach Burstein","Yes"
"S311","composer","Rubin Doctor","No"
"S312","Vocal","Pesach Burstein","Yes"
"S313","Vocal","Pesach Burstein","Yes"
"S313","composer","Alexander Olshanetsky","No"
"S314","Vocal","Pesach Burstein","Yes"
"S314","composer","David Meyerowitz","No"
"S315","Vocal","Pesach Burstein","Yes"
"S315","composer","Peretz Sandler","No"
"S315","composer","Louis Gilrod","No"
"S316","Vocal","Pesach Burstein","Yes"
"S316","composer","Peretz Sandler","No"
"S316","composer","Louis Gilrod","No"
"S317","Vocal","Pesach Burstein","Yes"
"S317","composer","Alexander Olshanetsky","No"
"S317","composer","Louis Gilrod","No"
"S318","Vocal","Pesach Burstein","Yes"
"S318","composer","Morris Rund","No"
"S319","Vocal","Pesach Burstein","Yes"
"S320","Vocal","Pesach Burstein","Yes"
"S321","Vocal","Pesach Burstein","Yes"
"S321","composer","Morris Rund","No"
"S322","Vocal","Pesach Burstein","Yes"
"S322","composer","Morris Rund","No"
"S323","Vocal","Pesach Burstein","Yes"
"S324","Vocal","Pesach Burstein","Yes"
"S325","Vocal","Pesach Burstein","Yes"
"S326","Vocal","Pesach Burstein","Yes"
"S327","Vocal","Pesach Burstein","Yes"
"S328","Vocal","Pesach Burstein","Yes"
"S329","Vocal","Pesach Burstein","Yes"
"S329","composer","Sholom Secunda","No"
"S329","composer","Anshel Schorr","No"
"S330","Vocal","Pesach Burstein","Yes"
"S330","composer","Sholom Secunda","No"
"S330","composer","Anshel Schorr","No"
"S331","Vocal","Pesach Burstein","Yes"
"S331","composer","Alexander Olshanetsky","No"
"S332","Vocal","Pesach Burstein","Yes"
"S332","composer","Alexander Olshanetsky","No"
"S333","Vocal","Pesach Burstein","Yes"
"S333","composer","Sholom Secunda","No"
"S334","Vocal","Pesach Burstein","Yes"
"S334","composer","Sholom Secunda","No"
"S335","Vocal","Pesach Burstein","Yes"
"S335","composer","Sholom Secunda","No"
"S336","Vocal","Pesach Burstein","Yes"
"S336","composer","Sholom Secunda","No"
"S337","Vocal","Pesach Burstein","Yes"
"S337","composer","Herman Wohl","No"
"S338","Vocal","Pesach Burstein","Yes"
"S338","composer","Morris Rund","No"
"S339","Vocal","Pesach Burstein","Yes"
"S339","composer","Sholom Secunda","No"
"S340","Vocal","Pesach Burstein","Yes"
"S340","composer","Sholom Secunda","No"
"S341","Vocal","Pesach Burstein","Yes"
"S341","composer","Ted Fio Rito","No"
"S342","Vocal","Pesach Burstein","Yes"
"S342","composer","Mabel Wayne","No"
"S343","Vocal","Pesach Burstein","Yes"
"S344","Vocal","Pesach Burstein","Yes"
"S345","Vocal","Pesach Burstein","Yes"
"S345","composer","Philip Laskowsky","No"
"S346","Vocal","Pesach Burstein","Yes"
"S346","composer","Sholom Secunda","No"
"S347","Vocal","Pesach Burstein","Yes"
"S347","composer","Sholom Secunda","No"
"S348","Vocal","Pesach Burstein","Yes"
"S349","Vocal","Pesach Burstein","Yes"
"S349","composer","Al Jolson","No"
"S349","composer","Buddy De Sylva","No"
"S349","composer","Lew Brown","No"
"S349","composer","Ray Henderson","No"
"S350","Vocal","Pesach Burstein","Yes"
"S350","composer","Joseph Rumshinsky","No"
"S351","Vocal","Pesach Burstein","Yes"
"S351","composer","Pesach Burstein","No"
"S352","Vocal","Pesach Burstein","Yes"
"S352","composer","Philip Laskowsky","No"
"S353","Vocal","Pesach Burstein","Yes"
"S354","Vocal","Pesach Burstein","Yes"
"S354","words","I. Rosenberg","No"
"S355","Vocal","Pesach Burstein","Yes"
"S356","Vocal","Pesach Burstein","Yes"
"S356","composer","Frank Crumit","No"
"S356","composer","Louis Markowitz","No"
"S357","Vocal","Pesach Burstein","Yes"
"S358","Vocal","Pesach Burstein","Yes"
"S358","composer","Pesach Burstein","No"
"S359","Vocal","Pesach Burstein","Yes"
"S359","composer","I. Rosenberg","No"
"S360","Vocal","Pesach Burstein","Yes"
"S361","Vocal","Pesach Burstein","Yes"
"S361","composer","Sholom Secunda","No"
"S361","composer","Solomon Smulewitz","No"
"S362","Vocal","Pesach Burstein","Yes"
"S363","Vocal","Pesach Burstein","Yes"
"S364","Vocal","Pesach Burstein","Yes"
"S365","Vocal","Pesach Burstein","Yes"
"S365","composer","Sholom Secunda","No"
"S365","composer","I. Rosenberg","No"
"S366","Chorus","Cantor's Association Of America","Yes"
"S366","director","Leon M. Kramer","No"
"S367","Chorus","Cantor's Association Of America","Yes"
"S367","director","Leon M. Kramer","No"
"S368","Chorus","Cantor's Association Of America","Yes"
"S368","director","Leon M. Kramer","No"
"S369","Chorus","Cantor's Association Of America","Yes"
"S369","director","Leon M. Kramer","No"
"S370","Chorus","Cantor's Association Of America","Yes"
"S370","director","Leon M. Kramer","No"
"S371","Chorus","Cantor's Association Of America","Yes"
"S371","director","Leon M. Kramer","No"
"S372","Vocal Duet","Nellie Casman","Yes"
"S372","Vocal Duet","Rubin Doctor","Yes"
"S372","vocal","Nellie Casman","No"
"S372","vocal","Rubin Doctor","No"
"S372","piano","Edward T. King","No"
"S373","Vocal","Nellie Casman","Yes"
"S373","piano","Nathaniel Shilkret","No"
"S374","Vocal","Nellie Casman","Yes"
"S375","Vocal","Nellie Casman","Yes"
"S376","Vocal","Nellie Casman","Yes"
"S376","composer","Louis Gilrod","No"
"S376","composer","Louis Friedsell","No"
"S377","Vocal","Nellie Casman","Yes"
"S377","composer","Sam Klinetsky","No"
"S378","Vocal","Nellie Casman","Yes"
"S379","Vocal","Nellie Casman","Yes"
"S380","Vocal","Nellie Casman","Yes"
"S381","Vocal","Nellie Casman","Yes"
"S382","Vocal","Nellie Casman","Yes"
"S382","composer","Sam Klinetsky","No"
"S383","Vocal","Nellie Casman","Yes"
"S383","composer","Samuel Steinberg","No"
"S384","Vocal","Nellie Casman","Yes"
"S384","composer","David Meyerowitz","No"
"S385","Vocal","Nellie Casman","Yes"
"S385","composer","Samuel Steinberg","No"
"S386","Vocal","Nellie Casman","Yes"
"S386","composer","Samuel Steinberg","No"
"S387","Vocal","Nellie Casman","Yes"
"S387","composer","Samuel Steinberg","No"
"S388","Vocal","Nellie Casman","Yes"
"S388","composer","Rubin Doctor","No"
"S389","Vocal","Nellie Casman","Yes"
"S389","composer","Samuel Steinberg","No"
"S389","director","Nathaniel Shilkret","No"
"S390","Vocal","Nellie Casman","Yes"
"S390","composer","Samuel Steinberg","No"
"S390","director","Nathaniel Shilkret","No"
"S391","Vocal","Nellie Casman","Yes"
"S391","composer","Samuel Steinberg","No"
"S391","director","Nathaniel Shilkret","No"
"S392","Vocal","Nellie Casman","Yes"
"S392","composer","Nellie Casman","No"
"S392","director","Nathaniel Shilkret","No"
"S393","Vocal","Nellie Casman","Yes"
"S393","composer","Max Badin","No"
"S393","composer","Max M. Cohan","No"
"S393","director","Nathaniel Shilkret","No"
"S394","Vocal","Nellie Casman","Yes"
"S394","composer","Adolf King","No"
"S394","director","Nathaniel Shilkret","No"
"S395","Vocal","Nellie Casman","Yes"
"S395","composer","Adolf King","No"
"S395","director","Leroy Shield","No"
"S396","Vocal","Nellie Casman","Yes"
"S396","composer","Nellie Casman","No"
"S396","director","Leroy Shield","No"
"S397","Vocal","Nellie Casman","Yes"
"S397","composer","Nellie Casman","No"
"S397","director","Leroy Shield","No"
"S398","Vocal","Nellie Casman","Yes"
"S398","composer","Nellie Casman","No"
"S398","director","Leroy Shield","No"
"S399","Vocal","Nellie Casman","Yes"
"S400","Vocal","Nellie Casman","Yes"
"S401","Vocal","Nellie Casman","Yes"
"S401","composer","Molly Picon","No"
"S401","composer","Joseph Rumshisky","No"
"S401","director","Nathaniel Shilkret","No"
"S402","Vocal","Nellie Casman","Yes"
"S403","Vocal","Nellie Casman","Yes"
"S404","Vocal","Nellie Casman","Yes"
"S404","director","Leroy Shield","No"
"S405","Vocal","Nellie Casman","Yes"
"S405","director","Leroy Shield","No"
"S406","Vocal","Nellie Casman","Yes"
"S406","director","Leroy Shield","No"
"S407","Vocal","Nellie Casman","Yes"
"S408","Vocal","Nellie Casman","Yes"
"S409","Vocal","Nellie Casman","Yes"
"S410","Vocal","Nellie Casman","Yes"
"S411","Vocal","Nellie Casman","Yes"
"S412","Vocal","Nellie Casman","Yes"
"S412","composer","Sholom Secunda","No"
"S413","Vocal","Nellie Casman","Yes"
"S413","director","Leroy Shield","No"
"S414","Vocal","Nellie Casman","Yes"
"S414","composer","Anshel Schorr","No"
"S414","composer","Sholom Secunda","No"
"S414","director","Leroy Shield","No"
"S415","Vocal","Nellie Casman","Yes"
"S415","director","Leroy Shield","No"
"S416","Vocal","Nellie Casman","Yes"
"S416","director","Leroy Shield","No"
"S417","Vocal","Nellie Casman","Yes"
"S417","composer","Nellie Casman","No"
"S417","director","Leroy Shield","No"
"S418","Vocal","Nellie Casman","Yes"
"S418","composer","Borris Rosenthal","No"
"S418","director","Leroy Shield","No"
"S419","Vocal","Nellie Casman","Yes"
"S420","Vocal","Nellie Casman","Yes"
"S421","Vocal","Nellie Casman","Yes"
"S421","composer","Morris Rund","No"
"S422","Vocal","Nellie Casman","Yes"
"S422","composer","Gus Goldstein","No"
"S423","Vocal","Nellie Casman","Yes"
"S423","composer","David Meyerowitz","No"
"S424","Vocal","Nellie Casman","Yes"
"S424","composer","David Meyerowitz","No"
"S425","Vocal","Nellie Casman","Yes"
"S425","composer","Nellie Casman","No"
"S426","Vocal","Nellie Casman","Yes"
"S426","composer","Nellie Casman","No"
"S427","Vocal","Nellie Casman","Yes"
"S427","composer","H. Nager","No"
"S428","Vocal","Nellie Casman","Yes"
"S428","composer","Solomon Smulewitz","No"
"S429","Vocal","Nellie Casman","Yes"
"S429","composer","Nellie Casman","No"
"S429","director","Leroy Shield","No"
"S430","Vocal","Nellie Casman","Yes"
"S430","composer","Nellie Casman","No"
"S430","director","Leroy Shield","No"
"S431","Vocal","Nellie Casman","Yes"
"S431","composer","Molly Picon","No"
"S431","composer","Joseph Rumshinsky","No"
"S431","director","Leroy Shield","No"
"S432","Vocal","Nellie Casman","Yes"
"S432","composer","Molly Picon","No"
"S432","composer","Joseph Rumshinsky","No"
"S432","director","Leroy Shield","No"
"S433","Vocal","Nellie Casman","Yes"
"S433","composer","Sam Klinetsky","No"
"S434","Vocal","Nellie Casman","Yes"
"S434","composer","David Meyerowitz","No"
"S435","Vocal","Nellie Casman","Yes"
"S435","composer","Morris Rund","No"
"S435","director","Leroy Shield","No"
"S436","Vocal","Nellie Casman","Yes"
"S436","composer","Morris Rund","No"
"S436","director","Leroy Shield","No"
"S437","Vocal","Nellie Casman","Yes"
"S437","composer","Hyman Prizant","No"
"S437","director","Rosario Bourdon","No"
"S438","Vocal","Nellie Casman","Yes"
"S438","composer","Rubin Doctor","No"
"S438","director","Rosario Bourdon","No"
"S439","Vocal","Nellie Casman","Yes"
"S439","composer","Rubin Doctor","No"
"S439","director","Rosario Bourdon","No"
"S440","Vocal","Nellie Casman","Yes"
"S440","composer","Adolf King","No"
"S440","director","Leroy Shield","No"
"S441","Vocal","Nellie Casman","Yes"
"S441","composer","Adolf King","No"
"S441","director","Leroy Shield","No"
"S442","Tenor","Berele Chagy","Yes"
"S443","Tenor","Berele Chagy","Yes"
"S444","Tenor","Berele Chagy","Yes"
"S445","Tenor","Berele Chagy","Yes"
"S446","Tenor","Berele Chagy","Yes"
"S447","Tenor","Berele Chagy","Yes"
"S448","Tenor","Berele Chagy","Yes"
"S449","Tenor","Berele Chagy","Yes"
"S450","Tenor","Berele Chagy","Yes"
"S451","Tenor","Berele Chagy","Yes"
"S452","Tenor","Berele Chagy","Yes"
"S453","Tenor","Berele Chagy","Yes"
"S454","Tenor","Berele Chagy","Yes"
"S455","Tenor","Berele Chagy","Yes"
"S456","Tenor","Berele Chagy","Yes"
"S457","Tenor","Berele Chagy","Yes"
"S458","Tenor","Berele Chagy","Yes"
"S459","Tenor","Berele Chagy","Yes"
"S460","Tenor","Berele Chagy","Yes"
"S461","Tenor","Berele Chagy","Yes"
"S462","Tenor","Berele Chagy","Yes"
"S463","Tenor","Berele Chagy","Yes"
"S464","Tenor","Berele Chagy","Yes"
"S465","Tenor","Berele Chagy","Yes"
"S466","Tenor","Berele Chagy","Yes"
"S467","Tenor","Berele Chagy","Yes"
"S468","Tenor","Berele Chagy","Yes"
"S469","Tenor","Berele Chagy","Yes"
"S470","Tenor","Berele Chagy","Yes"
"S471","Tenor","Berele Chagy","Yes"
"S472","Tenor","Berele Chagy","Yes"
"S473","Tenor","Berele Chagy","Yes"
"S474","Tenor","Berele Chagy","Yes"
"S475","Tenor","Berele Chagy","Yes"
"S476","Tenor","Berele Chagy","Yes"
"S477","Tenor","Berele Chagy","Yes"
"S477","composer","Solomon Golub","No"
"S478","Tenor","Berele Chagy","Yes"
"S479","Tenor","Berele Chagy","Yes"
"S480","Tenor","Berele Chagy","Yes"
"S481","Tenor","Berele Chagy","Yes"
"S482","Tenor","Berele Chagy","Yes"
"S482","composer","Berele Chagy","No"
"S482","organ","Nathaniel Shilkret","No"
"S483","Tenor","Berele Chagy","Yes"
"S483","composer","Berele Chagy","No"
"S483","organ","Nathaniel Shilkret","No"
"S484","Tenor","Berele Chagy","Yes"
"S484","director","Leroy Shield","No"
"S485","Tenor","Berele Chagy","Yes"
"S485","director","Leroy Shield","No"
"S486","Tenor","Berele Chagy","Yes"
"S486","Joseph Rumshinsk","Joseph Rumshinsk","No"
"S486","composer","","No"
"S486","arranger and director","Nathaniel Shilkret","No"
"S487","Tenor","Berele Chagy","Yes"
"S487","arranger and director","Nathaniel Shilkret","No"
"S488","Tenor","Berele Chagy","Yes"
"S488","director","Rosario Bourdon","No"
"S489","Tenor","Berele Chagy","Yes"
"S489","director","Rosario Bourdon","No"
"S490","Cello","Joseph Cherniavsky","Yes"
"S490","composer","Joseph Cherniavsky","No"
"S491","Cello","Joseph Cherniavsky","Yes"
"S491","composer","Joseph Cherniavsky","No"
"S491","instruments","Cherniavsky's Yiddishe Jazz Band","No"
"S492","Cello","Joseph Cherniavsky","Yes"
"S492","composer","Joseph Cherniavsky","No"
"S492","instruments","Cherniavsky's Yiddishe Jazz Band","No"
"S493","Cello","Joseph Cherniavsky","Yes"
"S493","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S493","composer","Joseph Cherniavsky","No"
"S493","cornet","Sam Beckerman","No"
"S493","clarinet","Dave Tarras","No"
"S493","trombone","Chaim Ehrlich","No"
"S493","piano","Mrs. Joseph Cherniavsky","No"
"S493","tuba","Hyman Milrad","No"
"S493","drum","Joseph Helfenbein","No"
"S494","Cello","Joseph Cherniavsky","Yes"
"S494","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S494","composer","Joseph Cherniavsky","No"
"S494","cornet","Sam Beckerman","No"
"S494","clarinet","Dave Tarras","No"
"S494","trombone","Chaim Ehrlich","No"
"S494","piano","Mrs. Joseph Cherniavsky","No"
"S494","tuba","Hyman Milrad","No"
"S494","drum","Joseph Helfenbein","No"
"S495","Cello","Joseph Cherniavsky","Yes"
"S495","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S495","composer","Joseph Cherniavsky","No"
"S495","cornet","Sam Beckerman","No"
"S495","clarinet","Dave Tarras","No"
"S495","trombone","Chaim Ehrlich","No"
"S495","piano","Mrs. Joseph Cherniavsky","No"
"S495","tuba","Hyman Milrad","No"
"S495","drum","Joseph Helfenbein","No"
"S496","Cello","Joseph Cherniavsky","Yes"
"S496","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S496","composer","Joseph Cherniavsky","No"
"S496","cornet","Sam Beckerman","No"
"S496","clarinet","Dave Tarras","No"
"S496","trombone","Chaim Ehrlich","No"
"S496","piano","Mrs. Joseph Cherniavsky","No"
"S496","tuba","Hyman Milrad","No"
"S496","drum","Joseph Helfenbein","No"
"S497","Cello","Joseph Cherniavsky","Yes"
"S497","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S497","cornet","Sam Beckerman","No"
"S497","clarinet","Dave Tarras","No"
"S497","trombone","Chaim Ehrlich","No"
"S497","piano","Mrs. Joseph Cherniavsky","No"
"S497","tuba","Hyman Milrad","No"
"S497","drum","Joseph Helfenbein","No"
"S498","Cello","Joseph Cherniavsky","Yes"
"S498","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S498","composer","Joseph Cherniavsky","No"
"S498","cornet","Sam Beckerman","No"
"S498","clarinet","Dave Tarras","No"
"S498","trombone","Chaim Ehrlich","No"
"S498","piano","Mrs. Joseph Cherniavsky","No"
"S498","tuba","Hyman Milrad","No"
"S498","drum","Joseph Helfenbein","No"
"S499","Cello","Joseph Cherniavsky","Yes"
"S499","instruments","Joseph Cherniavsky And His Yiddish-American Jazz Band","No"
"S499","composer","Joseph Cherniavsky","No"
"S499","cornet","Sam Beckerman","No"
"S499","clarinet","Dave Tarras","No"
"S499","trombone","Chaim Ehrlich","No"
"S499","piano","Mrs. Joseph Cherniavsky","No"
"S499","tuba","Hyman Milrad","No"
"S499","drum","Joseph Helfenbein","No"
"S500","Cello","Joseph Cherniavsky","Yes"
