19935,S' is Nit Dos,3/1921,1921,
19936,Fun Keiver Kumt Men Nit Zurich,3/1921,1921,
19937,A Mame's Werth,3/1921,1921,
19938,Dos Zekele Kol len,3/1921,1921,
19939,Dem Yidens Gebet,10/1921,1921,
19940,Nuch Fiftzen Yohr,11/1921,1921,
19941,A Naye Zeit,11/1921,1921,
19942,S' is A Bluff,11/1921,1921,
19943,Mein Yugend-Freind,11/1921,1921,
19944,Die Greene Cousine,2/1922,1922,
19945,Chane Mit Der Piane,2/1922,1922,
19946,"Nit Die Hagode, Nor Die Kneidlech",2/1922,1922,
19947,"Mein Weib Shlept Sich Mit, fun ''Der Rebi Hot Geheisen Frei lich Sein''",2/1922,1922,
19948,Tchepe Nit,4/1922,1922,
19949,Teibel Vet Sein Mein Weibel,4/1922,1922,
19950,"Information Please, fun ''Dos Bintel Brief''",6/1922,1922,
19951,Ich Hob Mit Kein Glick,6/1922,1922,
19952,Yashke Fuhrt Avek,9/1922,1922,
19953,"Mameniu, Liubeniu",9/1922,1922,
19954,Alle Weiber Zollen Leben Hundert Yohr,9/1922,1922,
19955,Ich Bin A Border By Mein Weib,10/1922,1922,
19956,Dudky Brat,1/1923,1923,
19957,Schlechte Tzietem,1/1923,1923,
19958,"Mirele Dem Rebbin's, fun ''Down Town Biz Bronx'' ",2/1923,1923,
19959,Peisach Tzeit,2/1923,1923,
19960,A Malke Auf Peisach,2/1923,1923,
19961,"A Mistake, fun ''Borg Mir Dein Weib''",3/1923,1923,
19962,Yascke Furt Avek,5/1923,1923,
19963,Mein Mamma's Liedele,5/1923,1923,
19964,Die Naye Sheir,6/1923,1923,
19965,Dos Frehl iche Liedele,6/1923,1923,
19966,Mein Thaiere Kishniev,6/1923,1923,
19967,Mein Grine Shviger Is Shoin,6/1923,1923,
19968,Die Greene Schwiger,1923,1923,
19969,Mameniu Lubeniu,1923,1923,
19970,Auf A Rumenischer,1923,1923,
19971,Ich Hob Zi Gefunen,1923,1923,
19972,A Yingele Fon Poi len,1923,1923,
19973,Moshke Fohrt Avek,1923,1923,
19974,Dos Frehliche Liedele,1923,1923,
19975,Lenin Und Trotsky,1923,1923,
19976,"Oi , Is Dos A Boytchik",1/1924,1924,
19977,"Oi , Ken Er Fiedlen!",1/1924,1924,
19978,"Gevald, Die Mountains",5/1924,1924,
19979,Brocheh,5/1924,1924,
19980,Der Yiddisher Wanderer,5/1924,1924,
19981,Tzu Bin Ich A Shtein Geboren,5/1924,1924,
19982,Ich Vel Shoin Mehr Nit Ganvennen,10/1925,1925,
19983,Vu Nehnt Men Die Amolige Tzeiten?,11/1925,1925,
19984,Halt Zich Ein,3/1926,1926,
19985,"Oi , Gevald A Ganev",3/1926,1926,
19986,Vie Iz Dos Gessele,3/1927,1927,
19987,"Hul iet, Huliet, Kinderlach",3/1927,1927,
19988,Doina; Sirba-Roumanian Dance,1/4/1916,1916,
19989,Doina,1/24/1916,1916,
19990,Tango Argentino,2/4/1916,1916,
19991,El Pericon Argentino,2/4/1916,1916,
19992,Hungarian Czardas,2/4/1916,1916,
19993,"Hungarian Dance, No. 5",2/4/1916,1916,
19994,Operatic Rag,2/4/1916,1916,
19995,Panama Pacific Drag,2/4/1916,1916,
19996,Anicuta Draga,3/27/1916,1916,
19997,Buhusher Chusid-Hebrew Dance,3/27/1916,1916,
19998,Sadigurer Chusid-Hebrew Dance,3/27/1916,1916,
19999,Nunta Taraneasca,3/27/1916,1916,
20000,Colea In Vale; Sirba,3/27/1916,1916,
20001,"Pai, Pai, Pai, Pai; Elvero Haralambi; Iarumbi-Medley Of Greek Songs",3/27/1916,1916,
20002,Medley Of Turkish Melodies,3/27/1916,1916,
20003,Doina-Roumanian Shepherd Song,7/19/1916,1916,
20004,Marsul Sinaia-Roumanian National March,7/19/1916,1916,
20005,Marsul Lui Cuza Voda-Roumanian National March,7/19/1916,1916,
20006,Sirba Matey Matey-Roumanian Dance,7/19/1916,1916,
20007,Sirba Clasica-Roumanian Dance,7/19/1916,1916,
20008,Inspiration-Spanish Valse,7/19/1916,1916,
20009,Sirto (Medley Of Greek Melodies No. 2),7/19/1916,1916,
20010,Chasen Senem (Turkish Medley No. 2),7/19/1916,1916,
20011,Patineurs-Polka,12/12/1917,1917,
20012,Knock Out Drops-One Step,12/12/1917,1917,
20013,"Wichojiu Adin Ia Na Dorogu (Strolling On My Way, Alone)",12/12/1917,1917,
20014,Ukrainian Melodies,12/12/1917,1917,
20015,Le Courier D'Amour-Mazurka,12/12/1917,1917,
20016,Hora And Sirba-Roumanian,12/12/1917,1917,
20017,Bátuta Oltenilor-Roumanian,12/12/1917,1917,
20018,Chusid In E Minor-Jewish,12/12/1917,1917,
20019,Popurri Iz Russkich Piesen-Pt. 1,3/1927,1927,
20020,Popurri Iz Russkich Piesen-Pt. 2,3/1927,1927,
20021,"Reine Liebe (Pure Love), from ''The Candy Kid''",8/29/1928,1928,
20022,Mein Weib Shlept Sich Mit,2/8/1922,1922,
20023,Nit Gefonfet,2/8/1922,1922,
20024,Latest Improvement,3/1922,1922,
20025,Hule Kabzun,3/1922,1922,
20026,"Watch Your Step, from ''Berele Tramp''",5/1/1922,1922,
20027,Mit Toizend Your Tsurik (A Thousand Years Ago),5/1/1922,1922,
20028,Watch Your Step,1922,1922,
20029,Ich Loif Kein America,1922,1922,
20030,"Shluft Nit (Don't Sleep), from ''The Candy Kid''",8/29/1928,1928,
20031,Ahin-Ahin,10/30/1929,1929,55 voices
20032,Purim Lied (Purim Song),10/30/1929,1929,55 voices
20033,Wie Der Keiser Lebt,10/30/1929,1929,55 voices
20034,Alle Far Eins,10/30/1929,1929,55 voices
20035,Kalle Berstzin (Bride's Prayer),10/23/1922,1922,
20036,A Mother's Heart,1914,1914,
20037,Oh God! Why Hast Thou Forsaken Me?,1914,1914,
20038,Koenig Lear: Al Tiro Avdi Jacob ,1904,1904,
20039,Das Kriegele,1904,1904,
20040,Shulamis,1904,1904,
20041,Jeshive Bocher: Der Kadesh,1904,1904,
20042,Ben Jacob: Kerker Gebeth,1904,1904,
20043,Mogein Oweis,1904,1904,
20044,Odom Jeseide Miofor (from Rosh Hashana),1904,1904,
20045,Jacob And Eisow: Das Toirele,1904,1904,
20046,Koenig Lear: Audo Lo-Eil ,1904,1904,
20047,A Brivele Der Kale,8/16/1912,1912,
20048,Beht Tates Mames Auf Kinder,8/16/1912,1912,
20049,Dus Lebedige Yisoimele,8/16/1912,1912,
20050,A Child's Prayer,8/16/1912,1912,
20051,Der Trubach,7/15/1929,1929,
20052,Tanchim Trubach (Tanchim The Cornetist),8/13/1929,1929,
20053,Mame Farus (Mother Why?) (Why Are We Being Beaten?),8/13/1929,1929,
20054,Zion Is Dein (Zion Is Yours),9/12/1929,1929,
20055,Yiddishe Hoffnung (Zei Gitreist) (Jewish Hope),9/12/1929,1929,
20056,Yiddishe Oigen (Jewish Eyes),9/12/1929,1929,
20057,The Shepherd's Dream,9/8/1938,1938,
20058,Jacob The Blacksmith,9/8/1938,1938,
20059,"Chasidic In America, from ''The Singing Blacksmith''",9/8/1938,1938,with Florence Weiss
20060,"A Zemerl, from ''The Singing Blacksmith''",9/8/1938,1938,with Florence Weiss
20061,Krias-Shma,9/14/1938,1938,
20062,Av-Orachamim,9/14/1938,1938,
20063,"Voil Iz Der Mamen, fun ''Dos Yiddel Fun Der South''",3/1927,1927,The late Dave Tarras claimed to have participated as clarinetist on all Olshanetsky records. With Chorus
20064,In Gorten Fun Liebe: Potpourri,3/1927,1927,
20065,Freedom March,4/14/1928,1928,17 men
20066,Shulamis: Medley,4/14/1928,1928,17 men
20067,Marseillaise,4/14/1928,1928,17 men
20068,Shabse Zwie: Zwischenacht Und Marsch Mit Stimmerchor (Entreacte And March With Vocal Chorus),4/14/1928,1928,17 men
20069,Die Neie Sirba (The New Bulgar),5/9/1928,1928,10 men
20070,Nu-Ma-Calca-Pe-Picior (Don't Step On My Foot)-Hora Batuta,5/9/1928,1928,10 men
20071,Prinz Carol-Sirba,5/9/1928,1928,10 men
20072,Kishenev {Kisheniev},5/9/1928,1928,10 men
20073,Freedom March,5/25/1928,1928,14 men
20074,Marseillaise,5/25/1928,1928,14 men
20075,Ojidanije (Waiting)-Waltz,5/25/1928,1928,14 men
20076,Yiddishe Hora Und Sarba Maracinei,8/17/1928,1928,10 men
20077,Sirba Slanic,8/17/1928,1928,10 men
20078,Batuta Tziganeasca (Gypsy Batuta),8/17/1928,1928,10 men
20079,Unirea Romanelori (United Romania)-Batuta,8/17/1928,1928,10 men
20080,Yiddish Maidel (Jewish Girl)-Fox Trot,5/1929,1929,
20081,I Like She-Fox Trot,5/1929,1929,
20082,Russland In American (Russians In America)-Fox Trot,6/6/1929,1929,
20083,Oi! Is Dus A Meidel! (Some Girl)-Fox Trot,6/6/1929,1929,
20084,Mazel In Liebe (Lucky In Love)-Fox Trot,12/1929,1929,
20085,Ein Kik Of Dir (One Glance At You)-Fox Trot,12/1929,1929,
20086,Wohin Soll Ich Gehen-Tango,1940,1940,
20087,Zulaika,1940,1940,
20088,Frihlings Traumen-Waltz,3/1925,1925,
20089,Liebe Und Glick-Waltz,3/1925,1925,
20090,"Hop, Hop, Ot Azoi (Hip, Hip, Like That)",6/1929,1929,
20091,Der Neier Sherr (The New Dance),6/1929,1929,
20092,Mameniu Lubeniu (Dear Mother Of Mine),6/1929,1929,
20093,"Lechaim Rebeniu (Good Luck, Rabbi)",6/1929,1929,
20094,Ben Ami: Das Yussemil,5/22-23/1908,1908,
20095,Die Welt Is Meschuge,5/22-23/1908,1908,
20096,"Die Goldene Hochzeit, from ""The Golden Wedding''",5/22-23/1908,1908,
20097,Die Mieme Glikale,5/22-23/1908,1908,
20098,A Brievele Der Kale,5/22-23/1908,1908,
20099,Dus Pintele Yid,5/22-23/1908,1908,
20100,A Brivele Der Mamen,10/1908,1908,
20101,"Die Goldene Chasene, fun ''Die Goldene Chasene''",10/1908,1908,
20102,Die Tvilen,10/1908,1908,
20103,"Das Jusemil, from ''Ben Ami''",10/1908,1908,
20104,Die Mieme Glickele,10/1908,1908,
20105,Die Welt Is Mischuge,10/1908,1908,
20106,Yikus Purkin,10/1908,1908,
20107,Vos Wetsein Der Sot,10/1908,1908,
20108,Mein Weibel Tzipeh,10/1908,1908,
20109,Hai La Raci,1909,1909,In Romanian.The Zon-O-Phone 8000 series was advertised as Roumanian.
20110,title untraced,1909,1909,
20111,Zei A Tate Tsu Dayn Kind,1909,1909,
20112,"Die Toirah, from ''Yidisher Neshome Die Toirah''",1909,1909,
20113,Ich Bin A Yid,1909,1909,music from ''Martha''
20114,Dus Pintele Yid,1909,1909,
20115,A Kidish'l Der Mamen,1909,1909,
20116,A Mensch Sol Men Zein,7/1/1909 & 7/8/1909,1909,
20117,Das Mazuzele,7/1/1909 & 7/8/1909,1909,
20118,Was Zu Gott Ist Zu Gott Und Was Zu Leute Ist Zu Leute,7/1/1909 & 7/8/1909,1909,
20119,Odata M'am Primblat,4/12/1911,1911,"in Roumanian. The Edison files indicate that Paskal also recorded on November 30, 1909 and April 25, 1910. ''A Mensch Sol Men Zein'' was also issued in 1911 as Edison S, a four-minute cylinder in a special premium series."
20120,Te-Am-Astaptat,4/12/1911,1911,in Roumanian
20121,Sholem Bais,4/12/1911,1911,
20122,Al Tashlicheno,4/14/1911,1911,
20123,Calugárul,4/14/1911,1911,in Roumanian
20124,Lacrimul,4/14/1911,1911,in Roumanian
20125,Talharul,4/14/1911,1911,in Roumanian
20126,The Wedding Day,4/14/1911,1911,
20127,Te-Am-Astaptat,5/11/1911,1911,in Roumanian
20128,Adet La Pflug (Haideti Copii La Plug),5/11/1911,1911,in Roumanian
20129,Das Siderel,5/11/1911,1911,
20130,Die Neshome Fin Main Folk,3/7/1912,1912,
20131,Nehm Up Zurik Dein Heim,3/7/1912,1912,
20132,Nehm Up Zurik Dein Heim,3/8/1912,1912,
20133,"Mamenu, from ''Der Yosin''",3/8/1912,1912,
20134,Die Yiddische Troike,3/8/1912,1912,
20135,Die Ragtime Fidel,4/25/1912,1912,
20136,Alle Menshen Thuen Dos,4/25/1912,1912,
20137,Das Bissele Erd,4/25/1912,1912,
20138,Dvoirele,4/25/1912,1912,
20139,Popa Zice Cá Nu Bea,11/13/1912,1912,in Roumanian
20140,Floare Alba A Primaverii,11/13/1912,1912,in Roumanian
20141,Auzi Valea,11/13/1912,1912,in Roumanian
20142,Desteaptate Romane-Cántac Patriotic,11/13/1912,1912,in Roumanian
20143,The Elegy On The Triangle Fire Victims,5/19/1913,1913,
20144,Un A Kind Wus Ist Die Weldt (What Is The World Without A Child),5/19/1913,1913,
20145,Eppess Noch,5/19/1913,1913,
20146,Herring And Potatoes,5/19/1913,1913,
20147,Schluphen,5/19/1913,1913,
20148,Colea'n Gradinita (Popescu Petrece)-Sansoneta Comica,7/19/1916,1916,in Roumanian
20149,Cand Luna'n Mai (When The Moon Comes In May)-Ballett,7/19/1916,1916,in Roumanian
20150,Frunzulita Foi De Fag-Ballett,7/19/1916,1916,in Roumanian
20151,Te Duci (You Go)-Ballett,8/1/1916,1916,in Roumanian
20152,Corona Femeiasca (Wcman Is Crown)-Ballett,8/1/1916,1916,in Roumanian
20153,Sub Balconul Tau De Flori (Under Your Balcony Of Floor)-Serenade,8/1/1916,1916,in Roumanian
20154,Nu Pot Crede (Cannot Believe)-Ballett,8/1/1916,1916,in Roumanian
20155,Te Duci (You Go)-Ballett,8/7/1916,1916,in Roumanian
20156,Corona Femeiasca (Woman Is Crown)-Ballett,8/7/1916,1916,in Roumanian
20157,Sub Balconul Tau De Flori (Under Your Balcony Of Floor)-Serenade,8/7/1916,1916,in Roumanian
20158,A Johr Noch Der Chasseneh,9/1916,1916,
20159,Dos Yusem'l,9/1916,1916,
20160,Shterendlech,9/1916,1916,
20161,Die Zauberin: Babkelach,9/1916,1916,
20162,Die Zauberin: Der Katzer,9/1916,1916,
20163,"Eli, Eli",1917,1917,
20164,Hatikvoh,1917,1917,
20165,A Chaver In Leben (A Friend In Life),5/16/1918,1918,
20166,Ich Bin A Yidel Fon Der Lite,5/16/1918,1918,
20167,The Eternal Flame,2/1919,1919,
20168,"Aheim, Aheim",2/1919,1919,
20169,Bar Kochba: Gekommen Is Die Tzeit,12/1919,1919,with Estella Schreiner
20170,Shulamith: Rosenkis Mit Mandlen,12/1919,1919,
20171,Shulamith: Die Schwei,12/1919,1919,with Estella Schreiner
20172,[title untraced],1919,1919,
20173,Antkegen Gott Ken Men Kein Chuchem Nit Sein (There Is No Man Wise Enough To Judge God's Wisdom) from ''Song Of Love'',1/28/1920,1920,
20174,Sie Mere Moichel Gutteniu,1/28/1920,1920,
20175,A Gris Fin Europe,1/28/1920,1920,
20176,Leshuno Tovoh,7/1920,1920,
20177,Ich Benk Nuch Mein Shtetole (I Long For My Old Home),7/1920,1920,
20178,L'Shonoh Toivo,5/1920,1920,
20179,Der Mamas Shlof Liedele,5/1920,1920,
20180,Dus Oig,7/1920,1920,
20181,Die Heimat (Home. Sweet Home),10/18/1920,1920,
20182,A Za Mentsch Bin Ich!,10/18/1920,1920,
20183,Ich Benk Noch Shtetele (I Long For My Little Home Town),10/18/1920,1920,
20184,Yiskoir,11/1920,1920,
20185,Die Vide,11/1920,1920,
20186,Zion Du Bleibst Eibig Beim Yidd,3/1921,1921,
20187,Yankele Loift In Shuhl Arein,3/1921,1921,
20188,"Rachmones. Rachmones, fun ''Dos Land Fun Trehren''",3/1921,1921,
20189,Die Lebedige Yusoimim,3/1921,1921,
20190,Ich Beink Nuch Mein Shteitele,4/1921,1921,
20191,Gott Shenkt Jeden Kind Sein Mamen,8/1921,1921,
20192,Zdokoh Tatzil Momoves,8/1921,1921,
20193,Dermanht Amul Die Mame,2/6/1922,1922,
20194,Gott Fin Yisroel,2/6/1922,1922,
20195,Mammenu Die Feilst Mir A Zind,2/6/1922,1922,
20196,Men Kon Leben Nor Men Lost Nit,3/1922,1922,
20197,Mein Weib Shlep Zich Noch,3/1922,1922,
20198,Der Griener Cosin,6/1922,1922,
20199,Mit Tausend Yohr Zurik,6/1922,1922,
20200,"Der Makabeer March, fun ''Shtiefkind''",10/1922,1922,
20201,"Die Eltern's Yerusheh, fun ''Der Babe's Yerusheh''",10/1922,1922,
20202,Zion's Liedele,10/1922,1922,
20203,Dertzeilt A Maiseh,10/1922,1922,
20204,Dem Rebbin's Zmires,11/1922,1922,
20205,Isrolik In Sein Heim,11/1922,1922,
20206,Oi Is Duz A Rebetzen,12/29/1922,1922,
20207,El Shadai,12/29/1922,1922,
20208,Matnas Busor Vudom,1922,1922,
20209,El Shadey,1922,1922,
20210,A Brocheh Tzum Nayem Yohr,6/1923,1923,
20211,"Gotteniu, Shik Unz A Gut Kvitel",6/1923,1923,
20212,A Yiddish Shtikele,6/1923,1923,
20213,Zie Hut Es,6/1923,1923,
20214,Dus Gute Kvitel-New Year Song,1923,1923,
20215,Leshunu Toivu Tikusevi-New Year Song,1923,1923,
20216,"Tateniu, Nehm Unz Kein Amerika",11/1923,1923,
20217,A Kein Shtikele Erd,11/1923,1923,
20218,Die Vidu,1923,1923,with Sam Silberbush (Silverbush) 
20219,Akeidas Yitzchock,1923,1923,with Sam Silberbush (Silverbush)
20220,Liebe Zu Kinder,1923,1923,as MORRIS MENDELL
20221,"Menshele, Kuk Dich Arum",1923,1923,as MORRIS MENDELL
20222,Oi Di Liebe (Oh Love),2/5/1924,1924,
20223,Aheim! Aheim!,2/5/1924,1924,
20224,Broche,2/5/1924,1924,
20225,Sholem Aleichem,2/1924,1924,
20226,Der Leviyosen,2/1924,1924,
20227,Aheim! Aheim!,2/25/1924,1924,
20228,Levijuson (A Whale),2/25/1924,1924,
20229,Zetz Yoineh,4/1924,1924,
20230,Shokelt,4/1924,1924,
20231,Die 7 Techter (The Seven Daughters),6/17/1924,1924,
20232,A Mames Broche (A Mother's Blessing),6/17/1924,1924,
20233,Yisrolek,11/16/1925,1925,
20234,A Mame Is Der Bester Friend,11/16/1925,1925,
20235,Isrolik,12/1925,1925,
20236,A Mame Is Der Bester Friend,12/1925,1925,
20237,"Oh Vi Shain-Oriental March, from ''The Jewish Crown''",12/19/1912,1912,
20238,"Oy, Vi Shayn (Oh, How Beautiful)",12/19/1912,1912,
20239,Ich Hab A Katarr In Mein Nooz,12/1923,1923,
20240,Yankele,12/1923,1923,
20241,Yankele,1/1924,1924,
20242,Ich Hab A Catarh,1/1924,1924,
20243,"Ch' Hob A Katar, from ''Yankele""",1/30/1924,1924,
20244,"Oi Vet Mich Der Rebe Shmeitzen, from '' Yankele''",1/30/1924,1923,
20245,Huliet Kinderlich,2/1924,1924,
20246,"O Vet Der Rebbi Shmeisen, fun ''Yankele''",2/1924,1924,
20247,A Bisel Liebe,5/1924,1924,
20248,"Tzipke, fun ''Tzipke''",5/1924,1924,
20249,"Shmendrik Is A Knaker, from ..Shmendrik..",2/9/1925,1925,
20250,"Shmendrik In Yeden Land, from ''Shmendrik..",2/9/1925,1925,
20251,"Dus Zigainer Madel (The Gypsy Girl), from ''Dus Zigainer Madel''",3/18/1925,1925,with David Medoff
20252,"Bogden, Der Buch Von Manne Shtanne (Bogden, The Book Of Experience), from ''Dus Zigainer Madel''",3/18/1925,1925,
20253,"Bogdan, from ''The Gypsy Girl''",3/1925,1925,
20254,"The Gypsy Girl, from ''The Gypsy Girl''",3/1925,1925,
20255,"Molly Dolly, fun ''Molly Dolly''",11/1925,1925,
20256,"Vos Zol Ich Thon Az Ich Hob Ihm Lieb, fun ''Molly Dolly''",11/1925,1925,
20257,"Liebe Fun Fershiedene Felker, fun ''Molly Dolly''",12/1925,1925,
20258,"Tzimbelt, Weiber, fun ''Molly Dolly''",12/1925,1925,
20259,"Katinka, fun ''Katinka''",4/1926,1926,with ''the original chorus of Kessler's Second Avenue Theatre''
20260,"Ich Ken Fargessen Yeden, Nor Nit In Dir, fun ''Katinka''",4/1926,1926,with ''the original chorus of Kessler's Second Avenue Theatre''
20261,Macht Dos Chosid'l Bim-Bom,7/1926,1926,
20262,Vie Azoi Trinkt A Keizer Tei?,7/1926,1926,
20263,"Hot Dogs, fun ''Kleinem Mazik''",8/1926,1926,
20264,"Vu Iz Mein Zivug?, fun ''Kleinem Mazik''",8/1926,1926,
20265,"Oib S'Is Geven Gut Far Mein Mamen Iz Es Gut Far Mir, fun ''Dos Mamele''",12/1926,1926,
20266,"Du Bizt Beshafen Far Mir, fun ''Dos Mamele''",12/1926,1926,
20267,"Shpielt A Dobridzien, fun ''Reizele''",8/1927,1927,
20268,"Es Fehlt Ihr Die Rozinke, fun ''Reizele''",8/1927,1927,
20269,"Oi, Iz Dos A Meidel",12/1927,1927,
20270,"Jenke, fun ''Oi Iz Dos A Meidel''",12/1927,1927,
20271,"Azoi Vet Zein Mein Meidele Befor Der Chassene, fun ''Oi, Iz Dos A Meidel''",2/1928,1928,
20272,"Azoi Vet Zein Mein Meidele Noch Der Chassene, fun ''Oi, Iz Dos A Meidel''",2/1928,1928,
20273,Mazel-Brocheh,5/1928,1928,
20274,"Yom-Pom-Pom, fun ''Mazel-Brocheh''",5/1928,1928,
20275,title untraced,3/15/1933,1933,
20276,title untraced,3/15/1933,1933,
20277,Fargess Mich Nit (Don't Forget Me),8/31/1939,1939,
20278,Zu Fiel (Too Much),8/31/1939,1939,
20279,Abi Gesind (As Long As You Have Your Health),8/31/1939,1939,
20280,Yiddish,8/31/1939,1939,
20281,Yiddel Mit'n Fiddel (Yidel With His Fiddle),8/31/1939,1939,
20282,"Oi Sis Git (Oh, It's Good)",8/31/1939,1939,
20283,Tif Vi Di Nacht (Deep As The Night),10/2/1939,1939,
20284,In A Yiddish Shtetele (In A Little Jewish Town),10/2/1939,1939,
20285,Dem Zaidens Nigun (The Wandering Melody),10/2/1939,1939,
20286,Gram Shtram (Birth Of A Man),10/2/1939,1939,
20287,A Yiddishe Chasene (A Jewish Wedding),10/3/1939,1939,"Vi V-606, V-607 and V-608 are in album S-25, as are Vi 25-5087, 25-5088 and 25-5089 in its post-war reissue."
20288,Meine Millionen (My Little Treasures),10/3/1939,1939,
20289,[test recording],6/22/1927,1927,
20290,Bruchos Sfiroh,6/29/1927,1927,
20291,Shluf Fin-Lullaby,6/29/1927,1927,
20292,Der Chazen Un Gabe (The Cantor And The Sexton),9/10/1927,1927,
20293,Der Fuhrman (The Driver),9/10/1927,1927,
20294,Schlecht In Cheider,9/10/1927,1927,
20295,A Brief Fun America (A Letter From America),9/10/1927,1927,
20296,Der Fuhrman (The Driver),11/17/1927,1927,
20297,Noo! Noo! (Well! Well!),11/17/1927,1927,
20298,"Areshes S'Fosenu (The Utterance Of Our Lips), from Rosh Hashono Prayers",11/22/1927,1927,
20299,"Adonoi, Adonoi (Lord, Oh Lord!), from Neela Service",11/22/1927,1927,
20300,Dos Kind Liegt In Weigele (The Child In The Cradle),2/29/1928,1928,
20301,"Schlof, Kindele (Sleep, Baby)",2/29/1928,1928,
20302,Rozo Deshabos (The Mystery Of Sabbath) (Accept On Sabbath)-Pt. 1,2/29/1928,1928,
20303,Rozo Deshabos (The Mystery Of Sabbath) (Accept On Sabbath)- Pt. 2,2/29/1928,1928,
20304,Rozo Deshabos (The Mystery Of Sabbath) (Accept On Sabbath)-Pt. 2,5/8/1928,1928,
20305,Rozo Deshabos (The Mystery Of Sabbath) (Accept On Sabbath)- Pt. 2,6/25/1928,1928,
20306,Ov Horachmin (Shachris) (Merciful Father),6/25/1928,1928,
20307,Haneovim (Shachris) (Beloved),6/25/1928,1928,
20308,Sfiroh (Ribono Shel Olom) (Counting The Omer)- Pt. 1,1/16/1929,1929,
20309,Sfiroh (Ribono Shel Olom) (Counting The Omer)- Pt. 2,1/16/1929,1929,
20310,Ma Noimar,7/31/1929,1929,
20311,Ma Noimar (What Shall We Say?)- Pt. 1,7/31/1929,1929,
20312,Ma Noimar (What Shall We Say?)- Pt. 2,7/31/1929,1929,
20313,Eileh Ezk'roh,7/7/1930,1930,
20314,Mar'eh Choin,7/7/1930,1930,
20315,Asurei Rigei Malchus,7/7/1930,1930,
20316,Elokai Neshomo,7/7/1930,1930,
20317,Moidi Ani,11/11/1930,1930,
20318,Muoz-Tsur,11/11/1930,1930,
20319,Neshumu-Neshumu (Soul),11/28/1930,1930,
20320,Gotes Wunder,1905,1905,
20321,Ben Hamelech: Liebe Geshworin,1905,1905,with Kalman Juvelier
20322,Nahr Ihm Alein,12/1908,1908,
20323,Ben Hamelech,12/1908,1908,with Kalman Juvelier
20324,Liebes Duet,12/1908,1908,with Kalman Juvelier
20325,Shir Hashirim,12/1908,1908,
20326,Schma Koileinu,12/1908,1908,
20327,Polonaise,12/1908,1908,
20328,"Tsigayner Lied, fun ''Die Tsigayner Baron''",12/1908,1908,
20329,Schenkt A Neduwe,12/1908,1908,
20330,A Mensch Soll Men Zein: Aria,12/1908,1908,
20331,Bar Kochba: Shulmes,12/1908,1908,with Kalman Juvelier
20332,[title untraced],12/1908,1908,
20333,A Mensch Soll Men Zein: Duet,12/1908,1908,with Kalman Juvelier
20334,Bar Kochba: Gekommen Is Die Zeit,12/1908,1908,
20335,Schenkte A Neduwe,1/29/1909,1909,"This title was also issued in 1911 as Edison T, a four-minute cylinder in a special premium series."
20336,Die Zwei Tanuim: Arie,9/27/1909,1909,
20337,"Von Die Zweigen Die Fidelach, fun ""Shulamis''",11/1909,1909,with Kalman Juvelier
20338,"Die Schwie, fun ''Shulamis''",11/1909,1909,with Kalman Juvelier
20339,Kol Nidre: Izkhor,11/1909,1909,with Kalman Juvelier
20340,Shulamith: Shulamith In The Desert,9/7/1923,1923,
20341,Shulamith: David King Of Israel,9/7/1923,1923,
20342,Mother's Prayer,9/13/1923,1923,
20343,Kadish-Der Chasene,9/13/1923,1923,
20344,Bar Kochba: Dinah At The Mill,9/26/1923,1923,
20345,"Bar Kochba: God, Show Your Wonders",9/26/1923,1923,
20346,"Eili, Eili",5/1919,1919,
20347,Shenkt A Nedoweh,5/1919,1919,
20348,Tka B'Shofor,7/22/1924,1924,
20349,Rachel's Grave; V Shomru,11/13/1924,1924,
20350,Yism*1echu,2/8/1926,1926,
20351,Kidush,2/8/1926,1926,
20352,T'Ka B'Shofor (Sounding Of The Great Shofor),7/18/1928,1928,
20353,V'Chach Hoyo Omer (And This Did He Say),7/18/1928,1928,
